source	destination	artifact_type	description	status	action	exported_at	analysis_root	quarto_dir
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/picard_deduplication-pct.png	multiqc/star_salmon/multiqc_report_plots/png/picard_deduplication-pct.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/picard_deduplication-pct.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/samtools_alignment_plot-cnt.png	multiqc/star_salmon/multiqc_report_plots/png/samtools_alignment_plot-cnt.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/samtools_alignment_plot-cnt.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/samtools_alignment_plot-pct.png	multiqc/star_salmon/multiqc_report_plots/png/samtools_alignment_plot-pct.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/samtools_alignment_plot-pct.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/samtools-flagstat-pct-table.png	multiqc/star_salmon/multiqc_report_plots/png/samtools-flagstat-pct-table.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/samtools-flagstat-pct-table.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/samtools-flagstat-table.png	multiqc/star_salmon/multiqc_report_plots/png/samtools-flagstat-table.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/samtools-flagstat-table.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/samtools-idxstats-mapped-reads-plot_Normalised_Counts-cnt.png	multiqc/star_salmon/multiqc_report_plots/png/samtools-idxstats-mapped-reads-plot_Normalised_Counts-cnt.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/samtools-idxstats-mapped-reads-plot_Normalised_Counts-cnt.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/samtools-idxstats-mapped-reads-plot_Normalised_Counts-log.png	multiqc/star_salmon/multiqc_report_plots/png/samtools-idxstats-mapped-reads-plot_Normalised_Counts-log.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/samtools-idxstats-mapped-reads-plot_Normalised_Counts-log.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/samtools-idxstats-mapped-reads-plot_Observed_over_Expected_Counts-cnt.png	multiqc/star_salmon/multiqc_report_plots/png/samtools-idxstats-mapped-reads-plot_Observed_over_Expected_Counts-cnt.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/samtools-idxstats-mapped-reads-plot_Observed_over_Expected_Counts-cnt.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/samtools-idxstats-mapped-reads-plot_Observed_over_Expected_Counts-log.png	multiqc/star_salmon/multiqc_report_plots/png/samtools-idxstats-mapped-reads-plot_Observed_over_Expected_Counts-log.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/samtools-idxstats-mapped-reads-plot_Observed_over_Expected_Counts-log.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/samtools-idxstats-mapped-reads-plot_Raw_Counts-cnt.png	multiqc/star_salmon/multiqc_report_plots/png/samtools-idxstats-mapped-reads-plot_Raw_Counts-cnt.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/samtools-idxstats-mapped-reads-plot_Raw_Counts-cnt.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/samtools-idxstats-mapped-reads-plot_Raw_Counts-log.png	multiqc/star_salmon/multiqc_report_plots/png/samtools-idxstats-mapped-reads-plot_Raw_Counts-log.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/samtools-idxstats-mapped-reads-plot_Raw_Counts-log.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/samtools-stats-dp.png	multiqc/star_salmon/multiqc_report_plots/png/samtools-stats-dp.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/samtools-stats-dp.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/star_alignment_plot-cnt.png	multiqc/star_salmon/multiqc_report_plots/png/star_alignment_plot-cnt.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/star_alignment_plot-cnt.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/star_alignment_plot-pct.png	multiqc/star_salmon/multiqc_report_plots/png/star_alignment_plot-pct.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/star_alignment_plot-pct.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/star_summary_table.png	multiqc/star_salmon/multiqc_report_plots/png/star_summary_table.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/star_summary_table.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/strand_check_composition_bargraph.png	multiqc/star_salmon/multiqc_report_plots/png/strand_check_composition_bargraph.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/strand_check_composition_bargraph.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/png/strand_check_summary_table.png	multiqc/star_salmon/multiqc_report_plots/png/strand_check_summary_table.png	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/png/strand_check_summary_table.png	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/fastp_filtered_reads_plot-cnt.svg	multiqc/star_salmon/multiqc_report_plots/svg/fastp_filtered_reads_plot-cnt.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/fastp_filtered_reads_plot-cnt.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/fastp_filtered_reads_plot-pct.svg	multiqc/star_salmon/multiqc_report_plots/svg/fastp_filtered_reads_plot-pct.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/fastp_filtered_reads_plot-pct.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/fastp-insert-size-plot.svg	multiqc/star_salmon/multiqc_report_plots/svg/fastp-insert-size-plot.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/fastp-insert-size-plot.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-content-gc-plot_Read_1_After_filtering.svg	multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-content-gc-plot_Read_1_After_filtering.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/fastp-seq-content-gc-plot_Read_1_After_filtering.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-content-gc-plot_Read_1_Before_filtering.svg	multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-content-gc-plot_Read_1_Before_filtering.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/fastp-seq-content-gc-plot_Read_1_Before_filtering.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-content-gc-plot_Read_2_After_filtering.svg	multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-content-gc-plot_Read_2_After_filtering.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/fastp-seq-content-gc-plot_Read_2_After_filtering.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-content-gc-plot_Read_2_Before_filtering.svg	multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-content-gc-plot_Read_2_Before_filtering.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/fastp-seq-content-gc-plot_Read_2_Before_filtering.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-content-n-plot_Read_1_After_filtering.svg	multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-content-n-plot_Read_1_After_filtering.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/fastp-seq-content-n-plot_Read_1_After_filtering.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-content-n-plot_Read_1_Before_filtering.svg	multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-content-n-plot_Read_1_Before_filtering.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/fastp-seq-content-n-plot_Read_1_Before_filtering.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-content-n-plot_Read_2_After_filtering.svg	multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-content-n-plot_Read_2_After_filtering.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/fastp-seq-content-n-plot_Read_2_After_filtering.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-content-n-plot_Read_2_Before_filtering.svg	multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-content-n-plot_Read_2_Before_filtering.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/fastp-seq-content-n-plot_Read_2_Before_filtering.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-quality-plot_Read_1_After_filtering.svg	multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-quality-plot_Read_1_After_filtering.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/fastp-seq-quality-plot_Read_1_After_filtering.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-quality-plot_Read_1_Before_filtering.svg	multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-quality-plot_Read_1_Before_filtering.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/fastp-seq-quality-plot_Read_1_Before_filtering.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-quality-plot_Read_2_After_filtering.svg	multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-quality-plot_Read_2_After_filtering.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/fastp-seq-quality-plot_Read_2_After_filtering.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-quality-plot_Read_2_Before_filtering.svg	multiqc/star_salmon/multiqc_report_plots/svg/fastp-seq-quality-plot_Read_2_Before_filtering.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/fastp-seq-quality-plot_Read_2_Before_filtering.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/picard_deduplication-cnt.svg	multiqc/star_salmon/multiqc_report_plots/svg/picard_deduplication-cnt.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/picard_deduplication-cnt.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/picard_deduplication-pct.svg	multiqc/star_salmon/multiqc_report_plots/svg/picard_deduplication-pct.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/picard_deduplication-pct.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/samtools_alignment_plot-cnt.svg	multiqc/star_salmon/multiqc_report_plots/svg/samtools_alignment_plot-cnt.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/samtools_alignment_plot-cnt.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/samtools_alignment_plot-pct.svg	multiqc/star_salmon/multiqc_report_plots/svg/samtools_alignment_plot-pct.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/samtools_alignment_plot-pct.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/samtools-flagstat-pct-table.svg	multiqc/star_salmon/multiqc_report_plots/svg/samtools-flagstat-pct-table.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/samtools-flagstat-pct-table.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/samtools-flagstat-table.svg	multiqc/star_salmon/multiqc_report_plots/svg/samtools-flagstat-table.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/samtools-flagstat-table.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/samtools-idxstats-mapped-reads-plot_Normalised_Counts-cnt.svg	multiqc/star_salmon/multiqc_report_plots/svg/samtools-idxstats-mapped-reads-plot_Normalised_Counts-cnt.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/samtools-idxstats-mapped-reads-plot_Normalised_Counts-cnt.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/samtools-idxstats-mapped-reads-plot_Normalised_Counts-log.svg	multiqc/star_salmon/multiqc_report_plots/svg/samtools-idxstats-mapped-reads-plot_Normalised_Counts-log.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/samtools-idxstats-mapped-reads-plot_Normalised_Counts-log.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/samtools-idxstats-mapped-reads-plot_Observed_over_Expected_Counts-cnt.svg	multiqc/star_salmon/multiqc_report_plots/svg/samtools-idxstats-mapped-reads-plot_Observed_over_Expected_Counts-cnt.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/samtools-idxstats-mapped-reads-plot_Observed_over_Expected_Counts-cnt.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/samtools-idxstats-mapped-reads-plot_Observed_over_Expected_Counts-log.svg	multiqc/star_salmon/multiqc_report_plots/svg/samtools-idxstats-mapped-reads-plot_Observed_over_Expected_Counts-log.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/samtools-idxstats-mapped-reads-plot_Observed_over_Expected_Counts-log.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/samtools-idxstats-mapped-reads-plot_Raw_Counts-cnt.svg	multiqc/star_salmon/multiqc_report_plots/svg/samtools-idxstats-mapped-reads-plot_Raw_Counts-cnt.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/samtools-idxstats-mapped-reads-plot_Raw_Counts-cnt.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/results/nfcore_rnaseq/multiqc/star_salmon/multiqc_report_plots/svg/samtools-idxstats-mapped-reads-plot_Raw_Counts-log.svg	multiqc/star_salmon/multiqc_report_plots/svg/samtools-idxstats-mapped-reads-plot_Raw_Counts-log.svg	multiqc	nf-core star_salmon MultiQC multiqc_report_plots/svg/samtools-idxstats-mapped-reads-plot_Raw_Counts-log.svg	ok	copied	2026-07-01 10:01:48 CEST	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/holofish_rnaseq/analysis	/mnt/lustre/scratch/nlsas/home/otras/pia/dci/github_repositories/Transcriptomics
