method	contrast	effect_direction	ontology	GO_ID	term_label	term_clean	pvalue	p_adjust	qvalue	count	effect	signed_effect	primary_category	category_label
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0005604	CC: basement membrane	basement membrane	2.63902982053767e-05	0.00101850455538303	0.000904813763486598	59	2.07665396598655		matriz_adhesion	Matriz extracelular/adhesion
GSEA	P_BD_vs_P_BL	NES_negative	CC	GO:0005923	CC: bicellular tight junction	bicellular tight junction	2.91001301538007e-05	0.00101850455538303	0.000904813763486598	70	-1.98242527011709		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0031012	CC: extracellular matrix	extracellular matrix	2.30264318387606e-05	0.00101850455538303	0.000904813763486598	136	1.77434592262365		matriz_adhesion	Matriz extracelular/adhesion
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0001725	CC: stress fiber	stress fiber	7.12604946600048e-05	0.00231596607645016	0.00205744586086029	64	1.95660393246447		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0042383	CC: sarcolemma	sarcolemma	0.000113444913317316	0.00325539577496921	0.00289201151553077	55	1.97815019328722		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0005581	CC: collagen trimer	collagen trimer	0.000114475455823093	0.00325539577496921	0.00289201151553077	74	1.88018073007638		matriz_adhesion	Matriz extracelular/adhesion
GSEA	P_BD_vs_P_BL	NES_negative	CC	GO:0005802	CC: trans-Golgi network	trans-Golgi network	0.000132015865427523	0.00353336580997194	0.00313895308508785	102	-1.80023840865918		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0005861	CC: troponin complex	troponin complex	0.000151184306892969	0.00382160331312783	0.0033950160144386	27	2.10252911641597		musculo_sarcomero	Musculo/sarcomero
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0015629	CC: actin cytoskeleton	actin cytoskeleton	0.000187657630922819	0.00449390642473066	0.00399227314539404	192	1.55208187824046		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0005891	CC: voltage-gated calcium channel complex	voltage-gated calcium channel complex	0.000250489360370274	0.00569863294842374	0.0050625218095887	17	2.07090796811918		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0030016	CC: myofibril	myofibril	0.000268918357770806	0.00582656441836745	0.0051761729014531	27	2.05346087883346		musculo_sarcomero	Musculo/sarcomero
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0005901	CC: caveola	caveola	0.000640729275222875	0.0132514463739277	0.0117722507983533	38	1.91708122716638		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0005576	CC: extracellular region	extracellular region	0.000691351430192744	0.0136767348146825	0.0121500663246688	240	1.47232030541808		other	Otros
GSEA	P_BD_vs_P_BL	NES_negative	CC	GO:0035861	CC: site of double-strand break	site of double-strand break	0.000784020078748309	0.0148637139929367	0.0132045486947084	57	-1.82844062334721		other	Otros
GSEA	P_BD_vs_P_BL	NES_negative	CC	GO:0005764	CC: lysosome	lysosome	0.00113805448329885	0.0199232530517403	0.0176993156087178	155	-1.57528567865451		inmunidad_inflamacion	Inmunidad/inflamacion
GSEA	P_BD_vs_P_BL	NES_negative	CC	GO:0043231	CC: intracellular membrane-bounded organelle	intracellular membrane-bounded organelle	0.00113847160295659	0.0199232530517403	0.0176993156087178	244	-1.51305910011632		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0036379	CC: myofilament	myofilament	0.00123809887402152	0.0208642588029552	0.0185352813888601	12	2.02451046212516		musculo_sarcomero	Musculo/sarcomero
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0031672	CC: A band	A band	0.00134041885454893	0.0209221247321063	0.0185866880211193	12	2.02003883451692		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0033017	CC: sarcoplasmic reticulum membrane	sarcoplasmic reticulum membrane	0.00139466927029696	0.0209221247321063	0.0185866880211193	23	1.92462547802862		other	Otros
GSEA	P_BD_vs_P_BL	NES_negative	CC	GO:0097038	CC: perinuclear endoplasmic reticulum	perinuclear endoplasmic reticulum	0.00137435020454217	0.0209221247321063	0.0185866880211193	10	-1.84905832542806		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0045202	CC: synapse	synapse	0.00142546344328636	0.0209221247321063	0.0185866880211193	161	1.50858275639404		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0001518	CC: voltage-gated sodium channel complex	voltage-gated sodium channel complex	0.00152800689354883	0.0209788219257356	0.0186370563782128	16	1.915379804413		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0016529	CC: sarcoplasmic reticulum	sarcoplasmic reticulum	0.00156764823181321	0.0209788219257356	0.0186370563782128	29	1.90484647582171		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	CC	GO:0005840	CC: ribosome	ribosome	0.00150135072643342	0.0209788219257356	0.0186370563782128	146	1.48398340810107		traduccion_ribosoma	Traduccion/ribosoma
GSEA	P_BD_vs_P_BL	NES_negative	CC	GO:0016324	CC: apical plasma membrane	apical plasma membrane	0.0016812659905766	0.0218564578774959	0.0194167260265088	101	-1.63308144168215		other	Otros
GSEA	P_BD_vs_P_BL	NES_negative	CC	GO:0005768	CC: endosome	endosome	0.00226406148387744	0.0286152215323398	0.0254210412224835	140	-1.54683292476378		other	Otros
GSEA	P_BD_vs_P_BL	NES_negative	CC	GO:0005911	CC: cell-cell junction	cell-cell junction	0.00293478480304719	0.0360899212266614	0.032061375942251	139	-1.53178666852374		epidermis_epitelio	Epidermis/epitelio
GSEA	P_BD_vs_P_BL	NES_positive	MF	GO:0051371	MF: muscle alpha-actinin binding	muscle alpha-actinin binding	4.63104928788008e-12	3.12595826931905e-09	2.8858749246579e-09	32	2.74097696310628		musculo_sarcomero	Musculo/sarcomero
GSEA	P_BD_vs_P_BL	NES_positive	MF	GO:0008307	MF: structural constituent of muscle	structural constituent of muscle	4.54080228985113e-09	1.53252077282476e-06	1.41481839767993e-06	32	2.54423528881137		musculo_sarcomero	Musculo/sarcomero
GSEA	P_BD_vs_P_BL	NES_positive	MF	GO:0005509	MF: calcium ion binding	calcium ion binding	1.52259458159069e-06	0.000342583780857906	0.000316272278000593	380	1.60609264310567		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	MF	GO:0048407	MF: platelet-derived growth factor binding	platelet-derived growth factor binding	3.8053442442245e-05	0.00642151841212885	0.00592832576994975	16	2.0863849111796		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	MF	GO:0008201	MF: heparin binding	heparin binding	5.59917655736714e-05	0.00755888835244564	0.00697834215149757	86	1.90609847205819		matriz_adhesion	Matriz extracelular/adhesion
GSEA	P_BD_vs_P_BL	NES_positive	MF	GO:0051015	MF: actin filament binding	actin filament binding	7.72222765333605e-05	0.00868750611000306	0.0080202785452192	209	1.57575706109304		musculo_sarcomero	Musculo/sarcomero
GSEA	P_BD_vs_P_BL	NES_positive	MF	GO:0048495	MF: Roundabout binding	Roundabout binding	0.000176176854475605	0.0169884823958619	0.0156837139623396	15	2.08423904474954		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	MF	GO:0017022	MF: myosin binding	myosin binding	0.000254928375891111	0.0215095817158125	0.0198575787536234	37	1.96293472996674		musculo_sarcomero	Musculo/sarcomero
GSEA	P_BD_vs_P_BL	NES_negative	MF	GO:0052742	MF: phosphatidylinositol kinase activity	phosphatidylinositol kinase activity	0.000405032391923296	0.0249772954480494	0.0230589612557431	13	-1.9973749079312		other	Otros
GSEA	P_BD_vs_P_BL	NES_negative	MF	GO:0035091	MF: phosphatidylinositol binding	phosphatidylinositol binding	0.000407037407301546	0.0249772954480494	0.0230589612557431	91	-1.7047502289856		other	Otros
GSEA	P_BD_vs_P_BL	NES_negative	MF	GO:0003700	MF: DNA-binding transcription factor activity	DNA-binding transcription factor activity	0.000339217375175632	0.0249772954480494	0.0230589612557431	326	-1.49364826473765		other	Otros
GSEA	P_BD_vs_P_BL	NES_negative	MF	GO:0000979	MF: RNA polymerase II core promoter sequence-specific DNA binding	RNA polymerase II core promoter sequence-specific DNA binding	0.000772593137122516	0.0362201660284863	0.0334383443101191	24	-1.86946937129176		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	MF	GO:0008083	MF: growth factor activity	growth factor activity	0.000710294167961359	0.0362201660284863	0.0334383443101191	41	1.8464177834505		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	MF	GO:0003735	MF: structural constituent of ribosome	structural constituent of ribosome	0.000804892578410807	0.0362201660284863	0.0334383443101191	148	1.59701321243971		traduccion_ribosoma	Traduccion/ribosoma
GSEA	P_BD_vs_P_BL	NES_positive	MF	GO:0003779	MF: actin binding	actin binding	0.000697885665025759	0.0362201660284863	0.0334383443101191	237	1.47035656802383		other	Otros
GSEA	P_BD_vs_P_BL	NES_negative	MF	GO:0004842	MF: ubiquitin-protein transferase activity	ubiquitin-protein transferase activity	0.000943767339947758	0.039815184654046	0.0367572542927021	185	-1.5455069756483		other	Otros
GSEA	P_BD_vs_P_BL	NES_negative	MF	GO:0017137	MF: Rab GTPase binding	Rab GTPase binding	0.00100375208849038	0.0398548623371182	0.0367938846059633	113	-1.61932212940014		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	MF	GO:0008331	MF: high voltage-gated calcium channel activity	high voltage-gated calcium channel activity	0.00114869638193909	0.0430761143227157	0.0397677343922771	11	1.96415454885062		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	MF	GO:0044183	MF: protein folding chaperone	protein folding chaperone	0.00121768308077537	0.0432597936591249	0.039937306582771	26	1.8993332043779		other	Otros
