method	contrast	effect_direction	ontology	GO_ID	term_label	term_clean	pvalue	p_adjust	qvalue	count	effect	signed_effect	primary_category	category_label
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0014029	BP: neural crest formation	neural crest formation	0.000178951236239606	0.00647024921467902	0.00540979747358435	24	2.0405329278119		neural_desarrollo	Neural/axon/cresta
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0002063	BP: chondrocyte development	chondrocyte development	0.000190048771534552	0.00647024921467902	0.00540979747358435	24	2.0361196557791		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0001502	BP: cartilage condensation	cartilage condensation	0.000190048771534552	0.00647024921467902	0.00540979747358435	24	2.03597988436543		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0048844	BP: artery morphogenesis	artery morphogenesis	0.000190134516396269	0.00647024921467902	0.00540979747358435	35	2.03579724370272		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_negative	BP	GO:0034440	BP: lipid oxidation	lipid oxidation	0.000173800870299649	0.00647024921467902	0.00540979747358435	10	-1.97922620752086		lipidos	Lipidos
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0060173	BP: limb development	limb development	0.000180358188590583	0.00647024921467902	0.00540979747358435	46	1.96865579000592		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_negative	BP	GO:0055085	BP: transmembrane transport	transmembrane transport	0.000182023364086433	0.00647024921467902	0.00540979747358435	78	-1.81842071347025		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0007229	BP: integrin-mediated signaling pathway	integrin-mediated signaling pathway	0.000180351270656129	0.00647024921467902	0.00540979747358435	131	1.7015102391886		matriz_adhesion	Matriz extracelular/adhesion
GSEA	P_OL_vs_N_OD	NES_negative	BP	GO:0000045	BP: autophagosome assembly	autophagosome assembly	0.000198003139191626	0.00663892878466042	0.00555083103832872	60	-1.89873020694584		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0030501	BP: positive regulation of bone mineralization	positive regulation of bone mineralization	0.000206326212888157	0.00681773573021736	0.00570033213639134	49	1.93553595074722		other	Otros
GSEA	P_OL_vs_N_OD	NES_negative	BP	GO:0019882	BP: antigen processing and presentation	antigen processing and presentation	0.000214146715835136	0.00697506445863015	0.00583187522372078	14	-2.01892718307138		inmunidad_inflamacion	Inmunidad/inflamacion
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0060536	BP: cartilage morphogenesis	cartilage morphogenesis	0.000234214506556941	0.00752125457675812	0.00628854664751106	42	1.91298542173369		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0098609	BP: cell-cell adhesion	cell-cell adhesion	0.00024877562581029	0.00787789481732585	0.00658673477108823	84	1.81565866935639		matriz_adhesion	Matriz extracelular/adhesion
GSEA	P_OL_vs_N_OD	NES_negative	BP	GO:0019221	BP: cytokine-mediated signaling pathway	cytokine-mediated signaling pathway	0.000261998047005981	0.00818295270100872	0.00684179470984616	59	-1.88095230933782		other	Otros
GSEA	P_OL_vs_N_OD	NES_negative	BP	GO:0042113	BP: B cell activation	B cell activation	0.000274541447324284	0.00845884459323469	0.00707246886350324	11	-2.00642681168025		other	Otros
GSEA	P_OL_vs_N_OD	NES_negative	BP	GO:0071222	BP: cellular response to lipopolysaccharide	cellular response to lipopolysaccharide	0.000284927047284364	0.00866178223744466	0.00724214572115064	79	-1.80277952912445		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0071773	BP: cellular response to BMP stimulus	cellular response to BMP stimulus	0.000331189201647567	0.00993567604942702	0.00830725268952554	13	2.09742025505105		wnt_retinoides_senalizacion	Wnt/retinoides/senalizacion
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0000027	BP: ribosomal large subunit assembly	ribosomal large subunit assembly	0.000337446472823588	0.0099919215329582	0.00835427973046505	32	1.92823484772571		traduccion_ribosoma	Traduccion/ribosoma
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0051256	BP: mitotic spindle midzone assembly	mitotic spindle midzone assembly	0.000393908400447419	0.0113153227257003	0.00946077998903193	14	2.06395771963779		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0045662	BP: negative regulation of myoblast differentiation	negative regulation of myoblast differentiation	0.00039702886756843	0.0113153227257003	0.00946077998903193	25	1.98188534913506		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0060037	BP: pharyngeal system development	pharyngeal system development	0.000396525946037363	0.0113153227257003	0.00946077998903193	47	1.90385860770903		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:2000179	BP: positive regulation of neural precursor cell proliferation	positive regulation of neural precursor cell proliferation	0.000432932904720598	0.011999151789633	0.0100325318056442	17	2.06623867558415		other	Otros
GSEA	P_OL_vs_N_OD	NES_negative	BP	GO:1903753	BP: negative regulation of p38MAPK cascade	negative regulation of p38MAPK cascade	0.000427903073434448	0.011999151789633	0.0100325318056442	10	-1.92182103621799		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0030324	BP: lung development	lung development	0.000442074013302268	0.011999151789633	0.0100325318056442	68	1.8214516689865		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0008045	BP: motor neuron axon guidance	motor neuron axon guidance	0.000439378440050425	0.011999151789633	0.0100325318056442	67	1.79068647481265		neural_desarrollo	Neural/axon/cresta
GSEA	P_OL_vs_N_OD	NES_negative	BP	GO:0032088	BP: negative regulation of NF-kappaB transcription factor activity	negative regulation of NF-kappaB transcription factor activity	0.000479612827738716	0.0127451965250099	0.0106563023577068	51	-1.8586608718927		inmunidad_inflamacion	Inmunidad/inflamacion
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0030513	BP: positive regulation of BMP signaling pathway	positive regulation of BMP signaling pathway	0.000486329867401694	0.0127451965250099	0.0106563023577068	50	1.84655789969568		wnt_retinoides_senalizacion	Wnt/retinoides/senalizacion
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0051216	BP: cartilage development	cartilage development	0.000482471531576553	0.0127451965250099	0.0106563023577068	106	1.66914125985524		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0001658	BP: branching involved in ureteric bud morphogenesis	branching involved in ureteric bud morphogenesis	0.000498700550584086	0.0129208779014968	0.0108031901567916	32	1.8860391097781		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0003180	BP: aortic valve morphogenesis	aortic valve morphogenesis	0.000522727724903753	0.0133912271098939	0.0111964507368503	20	2.00233006109196		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0003407	BP: neural retina development	neural retina development	0.000562961894686223	0.014261701332051	0.0119242572079152	29	1.9163276688745		neural_desarrollo	Neural/axon/cresta
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0003139	BP: secondary heart field specification	secondary heart field specification	0.000578297549207486	0.0143317218716638	0.0119828016203061	17	2.03354293686663		other	Otros
GSEA	P_OL_vs_N_OD	NES_negative	BP	GO:0046931	BP: pore complex assembly	pore complex assembly	0.000575215024756919	0.0143317218716638	0.0119828016203061	14	-1.95773783153601		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0048010	BP: vascular endothelial growth factor receptor signaling pathway	vascular endothelial growth factor receptor signaling pathway	0.00059797158178281	0.0146406996225368	0.0122411389734137	21	1.99999674064535		other	Otros
GSEA	P_OL_vs_N_OD	NES_negative	BP	GO:0006821	BP: chloride transport	chloride transport	0.000603607791455465	0.0146406996225368	0.0122411389734137	12	-1.97087556210347		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0003143	BP: embryonic heart tube morphogenesis	embryonic heart tube morphogenesis	0.000620064187822074	0.0148815405077298	0.012442506860341	22	1.97116326986456		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_negative	BP	GO:0007249	BP: I-kappaB kinase/NF-kappaB signaling	I-kappaB kinase/NF-kappaB signaling	0.000657477520802345	0.0156150911190557	0.0130558310325992	37	-1.85382687929199		inmunidad_inflamacion	Inmunidad/inflamacion
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0003160	BP: endocardium morphogenesis	endocardium morphogenesis	0.00068684692722549	0.0161444432378775	0.0134984241476436	14	2.01079243289829		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_negative	BP	GO:0061436	BP: establishment of skin barrier	establishment of skin barrier	0.000716232687672801	0.0161814248605638	0.013529344608717	16	-1.92964478719936		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0001708	BP: cell fate specification	cell fate specification	0.000716808732858307	0.0161814248605638	0.013529344608717	29	1.89379484434338		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0042074	BP: cell migration involved in gastrulation	cell migration involved in gastrulation	0.000698590202904052	0.0161814248605638	0.013529344608717	82	1.72940062281407		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0001947	BP: heart looping	heart looping	0.000716461512910166	0.0161814248605638	0.013529344608717	138	1.60598005399199		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0055015	BP: ventricular cardiac muscle cell development	ventricular cardiac muscle cell development	0.000740432845637678	0.0163901639616884	0.013703872084311	17	2.01396105295307		musculo_sarcomero	Musculo/sarcomero
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0035050	BP: embryonic heart tube development	embryonic heart tube development	0.000739192668001711	0.0163901639616884	0.013703872084311	41	1.84640527647981		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0035844	BP: cloaca development	cloaca development	0.000763760601779388	0.0167439824236251	0.0139997009091343	15	2.01393883504319		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_negative	BP	GO:0070266	BP: necroptotic process	necroptotic process	0.000778692481288467	0.0167492345031859	0.0140040921907986	18	-1.95112017701928		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0030335	BP: positive regulation of cell migration	positive regulation of cell migration	0.000772495964252925	0.0167492345031859	0.0140040921907986	187	1.49425577127224		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0048570	BP: notochord morphogenesis	notochord morphogenesis	0.000789488769881417	0.016752560750485	0.0140068732775293	13	2.03520714447729		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_negative	BP	GO:0006506	BP: GPI anchor biosynthetic process	GPI anchor biosynthetic process	0.000793542351338765	0.016752560750485	0.0140068732775293	24	-1.90136883285797		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0009954	BP: proximal/distal pattern formation	proximal/distal pattern formation	0.00081707236890539	0.0170910550560026	0.0142898895228166	37	1.81487885908492		desarrollo_morfogenesis	Desarrollo/morfogenesis
