method	contrast	effect_direction	ontology	GO_ID	term_label	term_clean	pvalue	p_adjust	qvalue	count	effect	signed_effect	primary_category	category_label
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0035116	BP: embryonic hindlimb morphogenesis	embryonic hindlimb morphogenesis	0.000542004140730511	0.0249704951509764	0.022507081470839	41	-1.86853707259093		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0007173	BP: epidermal growth factor receptor signaling pathway	epidermal growth factor receptor signaling pathway	0.000549631097410357	0.0249704951509764	0.022507081470839	35	-1.86096975797138		epidermis_epitelio	Epidermis/epitelio
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0033539	BP: fatty acid beta-oxidation using acyl-CoA dehydrogenase	fatty acid beta-oxidation using acyl-CoA dehydrogenase	0.000570189459671168	0.0254063265011172	0.0228999167608825	12	1.99867963307464		lipidos	Lipidos
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0048812	BP: neuron projection morphogenesis	neuron projection morphogenesis	0.00063139315084987	0.0276026024626254	0.0248795235607972	62	-1.80959783819463		neural_desarrollo	Neural/axon/cresta
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0090630	BP: activation of GTPase activity	activation of GTPase activity	0.000686354664719126	0.029449699225078	0.0265443987290984	111	-1.71018274981866		other	Otros
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0006937	BP: regulation of muscle contraction	regulation of muscle contraction	0.000715434077030373	0.0296578052816121	0.0267319745036542	17	1.99158055988624		musculo_sarcomero	Musculo/sarcomero
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0032868	BP: response to insulin	response to insulin	0.000716804961489114	0.0296578052816121	0.0267319745036542	33	-1.86081114923109		other	Otros
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0031098	BP: stress-activated protein kinase signaling cascade	stress-activated protein kinase signaling cascade	0.000737253116327839	0.0299686924654667	0.0270121917413561	91	-1.75241055259374		other	Otros
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0071300	BP: cellular response to retinoic acid	cellular response to retinoic acid	0.000757361981252717	0.0302553053545267	0.0272705294157058	35	-1.84521685112946		wnt_retinoides_senalizacion	Wnt/retinoides/senalizacion
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0070131	BP: positive regulation of mitochondrial translation	positive regulation of mitochondrial translation	0.00079560804393612	0.0309652038594685	0.0279103943198717	15	2.0258777348769		mitocondria_metabolismo	Mitocondria/metabolismo
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0048769	BP: sarcomerogenesis	sarcomerogenesis	0.00080186112713341	0.0309652038594685	0.0279103943198717	17	1.98016164647996		other	Otros
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0030033	BP: microvillus assembly	microvillus assembly	0.000840726130998117	0.0319338105823383	0.0287834451061305	15	-1.91980700480697		other	Otros
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0006703	BP: estrogen biosynthetic process	estrogen biosynthetic process	0.000861707593413018	0.0322028466764187	0.029025939988649	11	-1.86212871460969		other	Otros
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0006744	BP: ubiquinone biosynthetic process	ubiquinone biosynthetic process	0.000875766681538044	0.0322087523987881	0.0290312630939261	29	1.99394501797388		other	Otros
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0035115	BP: embryonic forelimb morphogenesis	embryonic forelimb morphogenesis	0.000902787187469531	0.0326837173963579	0.0294593713805847	42	-1.830878497666		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OD_vs_P_OL	NES_positive	BP	GO:0042407	BP: cristae formation	cristae formation	0.000924885876285277	0.0329686242361998	0.0297161713125504	20	2.01085149508259		other	Otros
GSEA	P_OD_vs_P_OL	NES_negative	BP	GO:0007157	BP: heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	0.00107493855729	0.037736858140014	0.034014004747422	30	-1.86491337332007		matriz_adhesion	Matriz extracelular/adhesion
